shape_variant_id,version_id,shape_id,trip_headsign,is_main,note
104268,101542,N882,Új köztemető (Kozma utca),0,
104269,101543,U915,Új köztemető (Kozma utca),1,
104270,101544,U916,Blaha Lujza tér M,1,
104271,101545,U921,Sörgyár,1,
104272,101546,U951,Száva kocsiszín,0,
104273,101546,U922,Blaha Lujza tér M,1,
104274,101547,X020,Zuhatag sor,1,
104275,101547,X022,Zuhatag sor,0,
104276,101547,X024,Zuhatag sor,0,
104277,101547,I669,Széll Kálmán tér M,0,
104278,101547,R268,Budagyöngye,0,
104279,101547,I295,Hűvösvölgy,0,
104280,101547,I667,Hűvösvölgy,0,
104281,101547,L751,Hűvösvölgy,0,
104282,101548,X021,Móricz Zsigmond körtér,1,
104283,101548,X023,Széll Kálmán tér M,0,
104284,101548,X066,Szépilona kocsiszín,0,
104285,101548,I668,Móricz Zsigmond körtér,0,
104286,101548,L752,Széll Kálmán tér M,0,
104287,101548,I296,Móricz Zsigmond körtér,0,
104288,101548,I298,Szépilona kocsiszín,0,
104289,101548,I666,Széll Kálmán tér M,0,
104290,101549,E978,"Rákospalota, MÁV-telep",1,
104291,101549,L194,"Rákospalota, MÁV-telep",0,
104292,101550,E977,Blaha Lujza tér M,1,
104293,101551,L676,Ráckeve 2. vágány,0,
104294,101551,L677,Ráckeve 2. vágány,0,
104295,101551,1229,Ráckeve 2. vágány,1,
104296,101551,L650,Ráckeve 2. vágány,0,
104297,101551,L651,Ráckeve 2. vágány,0,
104298,101551,L652,Ráckeve 2. vágány,0,
104299,101551,L653,Ráckeve 2. vágány,0,
104300,101551,L654,Ráckeve 2. vágány,0,
104301,101551,L661,Ráckeve 2. vágány,0,
104302,101552,L681,Közvágóhíd,0,
104303,101552,2268,Közvágóhíd,0,
104304,101552,L637,Dunaharaszti külső,0,
104305,101552,L672,Közvágóhíd,1,
104306,101552,L675,Dunaharaszti külső,0,
104307,101553,S203,"Újpest, Árpád út",0,
104308,101553,T008,Jászai Mari tér (Margit híd),0,
104309,101553,U782,"Újpest, Árpád út",1,
104310,101553,U784,Jászai Mari tér (Margit híd),0,
104311,101554,S201,Egyetemváros - A38,0,
104312,101554,U783,Haller utca,1,
104313,101555,X206,Bécsi út (Vörösvári út),1,
104314,101556,Q745,Bécsi út (Vörösvári út),0,
104315,101556,T894,Közvágóhíd,1,
104316,101557,A155,"Kispest, Kossuth tér",1,
104317,101557,A255,"Kispest, Kossuth tér",0,
104318,101557,A257,Kőbányai garázs,0,
104319,101558,A156,Deák Ferenc tér M,1,
104320,101558,A256,Deák Ferenc tér M,0,
104321,101558,Q741,Orczy tér,0,
104322,101559,Q719,Közvágóhíd,0,
104323,101559,R463,Puskás Ferenc Stadion M,0,
104324,101559,X217,"Óbuda, Bogdáni út",1,
104325,101559,X219,Óbudai autóbuszgarázs,0,
104326,101559,X221,"Óbuda, Bogdáni út",0,
104327,101560,R464,Kelenföld vasútállomás,0,
104328,101560,T918,Kelenföld vasútállomás,0,
104329,101560,T920,Kelenföld vasútállomás,1,
104330,101561,S018,"Árpádföld, Dezsőfia utca",0,
104331,101561,S020,Örs vezér tere M+H,0,
104332,101561,V051,"Árpádföld, Dezsőfia utca",1,
104333,101561,V053,Nyugati pályaudvar M,0,
104334,101562,V052,Verecke lépcső,1,
104335,101562,V321,Astoria M,0,
104336,101563,Q596,"Békásmegyer, Újmegyeri tér",1,
104337,101563,R939,"Békásmegyer, Újmegyeri tér",0,
104338,101563,R940,Óbudai autóbuszgarázs,0,
104339,101563,R941,Óbudai autóbuszgarázs,0,
104340,101564,R938,Széll Kálmán tér M,0,
104341,101564,R942,Móricz Zsigmond körtér,0,
104342,101564,R943,Széll Kálmán tér M,0,
104343,101564,V459,Móricz Zsigmond körtér,1,
104344,101547,R263,Budagyöngye,0,
104345,101548,R264,Móricz Zsigmond körtér,0,
104346,101565,X133,Budapesti út,0,
104347,101565,G140,Budapesti út,1,
104348,101565,H963,Centenáriumi ltp.(Margit utca),0,
104349,101566,X132,Örs vezér tere M+H,1,
104350,101566,D366,Budapesti út,0,
104351,101566,G139,Örs vezér tere M+H,0,
104352,101566,O804,Sasvár utca,0,
104353,101567,T413,"Városközpont, Posta",1,
104354,101567,T414,Cinkotai autóbuszgarázs,0,
104355,101568,M762,BILK bekötőút,1,
104356,101568,P927,"Soroksár, BILK",0,
104357,101569,M763,Határ út M,1,
104358,101569,P923,"Soroksár, központi raktárak",0,
104359,101570,R829,Hűvösvölgy,1,
104360,101570,R843,Hűvösvölgy,0,
104361,101570,R845,"Solymár, Templom tér",0,
104362,101571,E183,Béke tér (Üllői út),0,
104363,101571,N967,Kőbánya-Kispest M,1,
104364,101572,1230,Közvágóhíd,0,
104365,101572,L655,Közvágóhíd,0,
104366,101572,L656,Közvágóhíd,0,
104367,101572,L657,Közvágóhíd,1,
104368,101572,L658,Közvágóhíd,0,
104369,101572,L659,Közvágóhíd,0,
104370,101572,L668,Dunaharaszti külső,0,
104371,101572,L669,Dunaharaszti külső,0,
104372,101572,L667,Dunaharaszti külső,0,
104373,101572,L678,Közvágóhíd,0,
104374,101572,L679,Közvágóhíd,0,
104375,101573,2267,Tököl,0,
104376,101573,L635,Tököl,0,
104377,101573,L670,Tököl,1,
104378,101573,L671,Tököl,0,
104379,101573,L674,Tököl,0,
104380,101573,L680,Tököl,0,
104381,101574,2268,Közvágóhíd,1,
104382,101574,L637,Dunaharaszti külső,0,
104383,101574,L672,Közvágóhíd,0,
104384,101574,L675,Dunaharaszti külső,0,
104385,101574,L681,Közvágóhíd,0,
104386,101574,L673,Közvágóhíd,0,
104387,101544,P912,Száva kocsiszín,0,
104388,101575,T110,Jahn Ferenc Kórház,1,
104389,101576,L995,"Rákoskeresztúr, városközpont",0,
104390,101576,L997,"Újpalota, Nyírpalota út",1,
104391,101576,L998,Cinkotai autóbuszgarázs,0,
104392,101576,M041,"Újpalota, Nyírpalota út",0,
104393,101577,S136,Vend utca,0,
104394,101577,X571,Nyugati pályaudvar M,1,
104395,101578,X573,Széll Kálmán tér M,1,
104396,101579,0154,"Kistarcsa, kórház H",1,
104397,101579,0285,Bökényföldi út,0,
104398,101579,O287,Auchan Liget,0,
104399,101580,0155,Rákosszentmihály vasútállomás,1,
104400,101580,6832,Rákosszentmihály vasútállomás,0,
104401,101580,J798,Rákosszentmihály vasútállomás,0,
104402,101581,X534,Bölöni György utca / Széher út,1,
104403,101581,X538,Bölöni György utca / Széher út,0,
104404,101582,X535,Széll Kálmán tér M,1,
104405,101583,R828,"Solymár, PEMÜ",0,
104406,101583,R842,Templom tér,1,
104407,101583,R844,"Solymár, PEMÜ",0,
104408,101584,E182,"Pestszentlőrinc, Mednyánszky utca",0,
104409,101584,N966,"Pestszentlőrinc, Mednyánszky utca",1,
104410,101585,X053,Óbudai autóbuszgarázs,1,
104411,101586,X054,Szentlélek tér H,1,
104412,101587,X574,"Zugliget, Libegő",1,
104413,101588,S534,Budagyöngye,0,
104414,101588,X575,Nyugati pályaudvar M,1,
104415,101589,1229,Ráckeve 2. vágány,1,
104416,101589,L651,Ráckeve 2. vágány,0,
104417,101589,L653,Ráckeve 2. vágány,0,
104418,101589,L654,Ráckeve 2. vágány,0,
104419,101589,L661,Ráckeve 2. vágány,0,
104420,101589,L650,Ráckeve 2. vágány,0,
104421,101589,L652,Ráckeve 2. vágány,0,
104422,101589,L676,Ráckeve 2. vágány,0,
104423,101589,L677,Ráckeve 2. vágány,0,
104424,101589,N941,Ráckeve 2. vágány,0,
104425,101590,R859,"Újpest, Árpád út",1,
104426,101590,R861,Jászai Mari tér (Margit híd),0,
104427,101590,T008,Jászai Mari tér (Margit híd),0,
104428,101590,T686,"Újpest, Árpád út",0,
104429,101591,R858,Haller utca,1,
104430,101591,R860,Haller utca,0,
104431,101519,R283,Békásmegyer H,0,
104432,101519,R282,Békásmegyer H,0,
104433,101520,R279,Batthyány tér M+H,0,
104434,101520,R284,Batthyány tér M+H,0,
104435,101520,R281,Batthyány tér M+H,0,
104436,101520,R287,Batthyány tér M+H,0,
104437,101527,O761,Kele utca,0,
104438,101527,V369,Tövishát utca,0,
104439,101528,O762,Határ út M,0,
104440,101528,V370,Határ út M,0,
104441,101531,X308,Virágosnyereg út,0,
104442,101531,X314,Virágosnyereg út,0,
104443,101532,R292,Batthyány tér M+H,0,
104444,101532,X313,Kocsis Sándor út,0,
104445,101532,R290,Batthyány tér M+H,0,
104446,101557,R981,"Kispest, Kossuth tér",0,
104447,101557,R993,Kőbányai garázs,0,
104448,101557,R994,"Kispest, Kossuth tér",0,
104449,101558,R992,Deák Ferenc tér M,0,
104450,101558,R995,Orczy tér,0,
104451,101558,R996,Deák Ferenc tér M,0,
104452,101564,X396,Móricz Zsigmond körtér,0,
104453,101564,X397,Széll Kálmán tér M,0,
104454,101577,R706,Nyugati pályaudvar M,0,
104455,101578,R707,Széll Kálmán tér M,0,
104456,101581,K028,Széher út,0,
104457,101581,K108,Széher út,0,
104458,101582,K029,Széll Kálmán tér M,0,
104459,101587,V047,"Zugliget, Libegő",0,
104460,101588,V048,Nyugati pályaudvar M,0,
104461,101592,X755,Jahn Ferenc Kórház,1,
104462,101593,T111,Gubacsi út,1,
104463,101594,D366,Budapesti út,0,
104464,101594,O804,Sasvár utca,0,
104465,101594,X132,Örs vezér tere M+H,0,
104466,101594,G139,Örs vezér tere M+H,1,
104467,101595,T413,"Városközpont, Posta",1,
104468,101595,T414,Cinkotai autóbuszgarázs,0,
104469,101596,M762,BILK bekötőút,0,
104470,101596,P927,"Soroksár, BILK",0,
104471,101596,M760,"Soroksár, BILK",1,
104472,101597,0154,"Kistarcsa, kórház H",0,
104473,101597,0285,Bökényföldi út,0,
104474,101597,O287,Auchan Liget,1,
104475,101598,0155,Rákosszentmihály vasútállomás,0,
104476,101598,J798,Rákosszentmihály vasútállomás,0,
104477,101598,6832,Rákosszentmihály vasútállomás,1,
104478,101599,R843,Hűvösvölgy,0,
104479,101599,R845,"Solymár, Templom tér",0,
104480,101599,R829,Hűvösvölgy,1,
104481,101600,G186,"Pestszentlőrinc, Mednyánszky utca",0,
104482,101600,H990,Pestszentimre vasútállomás (Dózsa Gy.u.),0,
104483,101600,G187,Ferihegy vasútállomás,0,
104484,101600,G188,"Pestszentlőrinc, Mednyánszky utca",0,
104485,101600,H988,Ferihegy vasútállomás,0,
104486,101600,W890,Pestszentimre vasútállomás,0,
104487,101600,W891,Ferihegy vasútállomás,1,
104488,101601,E183,Béke tér (Üllői út),0,
104489,101601,N967,Kőbánya-Kispest M,1,
104490,101601,X286,Béke tér (Üllői út),0,
104491,101602,U218,Békásmegyer H,1,
104492,101602,U220,Békásmegyer H,0,
104493,101603,X053,Óbudai autóbuszgarázs,0,
104494,101603,X062,Óbudai autóbuszgarázs,1,
104495,101604,X054,Szentlélek tér H,0,
104496,101604,X063,Szentlélek tér H,1,
104497,101605,S249,"Rákoskeresztúr, vkp. (városhatár felé)",0,
104498,101605,M095,Erzsébet körút,1,
104499,101605,S248,Erzsébet körút,0,
104500,101606,G201,Ferihegy vasútállomás,0,
104501,101606,W892,Ferihegy vasútállomás,0,
104502,101606,W893,"Pestszentlőrinc, Mednyánszky utca",1,
104503,101607,L864,"Pestszentlőrinc, Mednyánszky utca",0,
104504,101607,M777,Pestszentimre vasútállomás (Vasút utca),0,
104505,101607,W894,Ferihegy vasútállomás,1,
104506,101607,W895,Pestszentimre vasútállomás,0,
104507,101608,I669,Széll Kálmán tér M,0,
104508,101608,R268,Budagyöngye,0,
104509,101608,X020,Zuhatag sor,0,
104510,101608,X022,Zuhatag sor,0,
104511,101608,X024,Zuhatag sor,0,
104512,101608,I295,Hűvösvölgy,1,
104513,101608,I667,Hűvösvölgy,0,
104514,101608,L751,Hűvösvölgy,0,
104515,101609,I668,Móricz Zsigmond körtér,0,
104516,101609,L752,Széll Kálmán tér M,0,
104517,101609,X021,Móricz Zsigmond körtér,0,
104518,101609,X023,Széll Kálmán tér M,0,
104519,101609,X066,Szépilona kocsiszín,0,
104520,101609,I296,Móricz Zsigmond körtér,1,
104521,101609,I298,Szépilona kocsiszín,0,
104522,101609,I666,Széll Kálmán tér M,0,
104523,101610,L655,Közvágóhíd,0,
104524,101610,L657,Közvágóhíd,1,
104525,101610,L667,Dunaharaszti külső,0,
104526,101610,L669,Dunaharaszti külső,0,
104527,101610,L678,Közvágóhíd,0,
104528,101610,L679,Közvágóhíd,0,
104529,101610,1230,Közvágóhíd,0,
104530,101610,L656,Közvágóhíd,0,
104531,101610,L658,Közvágóhíd,0,
104532,101610,L659,Közvágóhíd,0,
104533,101610,L668,Dunaharaszti külső,0,
104534,101611,X206,Bécsi út (Vörösvári út),0,
104535,101611,T895,Bécsi út (Vörösvári út),1,
104536,101612,X217,"Óbuda, Bogdáni út",0,
104537,101612,X219,Óbudai autóbuszgarázs,0,
104538,101612,X221,"Óbuda, Bogdáni út",0,
104539,101612,Q719,Közvágóhíd,0,
104540,101612,R463,Puskás Ferenc Stadion M,0,
104541,101612,Q588,"Óbuda, Bogdáni út",1,
104542,101612,Q717,Óbudai autóbuszgarázs,0,
104543,101612,Q721,"Óbuda, Bogdáni út",0,
104544,101613,S018,"Árpádföld, Dezsőfia utca",0,
104545,101613,S020,Örs vezér tere M+H,0,
104546,101613,V051,"Árpádföld, Dezsőfia utca",0,
104547,101613,V053,Nyugati pályaudvar M,0,
104548,101613,X578,Nyugati pályaudvar M,1,
104549,101614,H963,Centenáriumi ltp.(Margit utca),0,
104550,101614,X133,Budapesti út,0,
104551,101614,G140,Budapesti út,1,
104552,101615,L995,"Rákoskeresztúr, városközpont",0,
104553,101615,L997,"Újpalota, Nyírpalota út",1,
104554,101615,L998,Cinkotai autóbuszgarázs,0,
104555,101616,M761,Határ út M,0,
104556,101616,M763,Határ út M,1,
104557,101616,P923,"Soroksár, központi raktárak",0,
104558,101617,R828,"Solymár, PEMÜ",1,
104559,101618,G187,Ferihegy vasútállomás,0,
104560,101618,G188,"Pestszentlőrinc, Mednyánszky utca",0,
104561,101618,H988,Ferihegy vasútállomás,0,
104562,101618,X779,Pestszentimre vasútállomás,0,
104563,101618,X780,Ferihegy vasútállomás,1,
104564,101619,G189,"Pestszentlőrinc, Béke tér",0,
104565,101619,M768,Gubacsi út,0,
104566,101619,W691,Gubacsi út,1,
104567,101620,E182,"Pestszentlőrinc, Mednyánszky utca",0,
104568,101620,X427,"Pestszentlőrinc, Mednyánszky utca",1,
104569,101621,S071,Újpest-Központ M,0,
104570,101621,U230,"Rákospalota, Kossuth utca",0,
104571,101621,U219,"Rákospalota, Kossuth utca",1,
104572,101621,U221,"Rákospalota, Kossuth utca",0,
104573,101622,M095,Erzsébet körút,0,
104574,101622,S248,Erzsébet körút,1,
104575,101623,S297,Kőbánya alsó vasútállomás,1,
104576,101623,M099,"Rákoskeresztúr, vkp. (metró felé)",0,
104577,101624,5911,Örs vezér tere - Kőbánya M,0,
104578,101624,B099,Gubacsi út,0,
104579,101624,B180,Gubacsi út,0,
104580,101624,J407,Nagykőrösi út/Határ út,0,
104581,101624,L187,Gubacsi út,0,
104582,101624,L967,Zugló kocsiszín,0,
104583,101624,N958,Gubacsi út,0,
104584,101624,J413,Száva kocsiszín,0,
104585,101624,X751,Gubacsi út,1,
104586,101625,5568,Száva kocsiszín,0,
104587,101625,5572,Zugló kocsiszín,0,
104588,101625,B098,Mexikói út M,0,
104589,101625,J396,Mexikói út M,0,
104590,101625,L188,Mexikói út M,0,
104591,101625,X750,"Kőbánya alsó vasútállomás (M.tér),kihúzó",1,
104592,101625,X765,"Kőbánya alsó vasútállomás (M.tér),kihúzó",0,
104593,101626,K873,Izraelita temető,0,
104594,101626,X706,Kőbánya alsó vasútállomás,0,
