route_id,main_shape_id,trip_headsign,direction_id,route_desc,valid_from,valid_to,parent_version_id,note,version_id
TP72,CA33,Arany János utca M,1,Arany János utca M / Zugló vasútállomás,2014-10-25,,,,101959
TP74,CA96,Csáktornya park,0,Károly körút (Astoria M) / Csáktornya park,2014-10-25,,,,101960
TP74,CA97,Károly körút (Astoria M),1,Károly körút (Astoria M) / Csáktornya park,2014-10-25,,,,101961
TP83,CB22,Orczy tér,0,Fővám tér M / Orczy tér,2014-10-25,,,,101962
TP83,CB24,Fővám tér M,1,Fővám tér M / Orczy tér,2014-10-25,,,,101963
VP06,Q224,Móricz Zsigmond körtér M,0,Széll Kálmán tér M / Móricz Zsigmond körtér M,2014-10-24,2014-11-10,,,101964
VP06,Q225,Széll Kálmán tér M,1,Széll Kálmán tér M / Móricz Zsigmond körtér M,2014-10-24,2014-11-10,,,101965
VP17,CD29,Bécsi út / Vörösvári út,0,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-10-27,2014-11-30,,,101966
VP17,CD65,Batthyány tér M+H,1,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-10-27,2014-11-30,,,101967
VP46,Y879,Blaha Lujza tér M,0,Széll Kálmán tér M / Blaha Lujza tér M,2014-10-25,,,,101968
VP46,CA83,Széll Kálmán tér M,1,Széll Kálmán tér M / Blaha Lujza tér M,2014-10-25,,,,101969
0150,CA66,Gyöngyösi utca M,0,Boráros tér H / Gyöngyösi utca M,2014-10-27,2014-12-21,,,101970
0270,BE09,Sánc utca,1,Sánc utca / Móricz Zsigmond körtér M,2014-10-27,2014-11-05,,,101971
0302,CA26,"Megyer, Szondi utca",0,"Újpest-Központ M / Megyer, Szondi utca",2014-10-25,,,,101972
0860,BB33,"Óbuda, Bogdáni út",0,"Újbuda, Függetlenségi park / Óbuda, Bogdáni út",2014-10-27,,,,101973
0975,Y848,Erzsébet körút,0,Örs vezér tere M+H / Kucorgó tér,2014-10-27,,,,101974
0975,Y849,Örs vezér tere M+H,1,Örs vezér tere M+H / Kucorgó tér,2014-10-27,,,,101975
1150,CA67,Árpád híd M,0,Boráros tér H / Árpád híd M,2014-10-27,2014-12-21,,,101976
1170,CC64,Mélytó utca,0,Kőbánya alsó vasútállomás / Mélytó utca,2014-10-27,2014-10-30,,,101977
1170,CC65,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Mélytó utca,2014-10-27,2014-10-30,,,101978
1261,BR52,"Káposztásmegyer, Mogyoródi-patak",0,"Káposztásmegyer, Szilas-patak / Káposztásmegyer, Mogyoródi-patak",2014-11-02,,,,101979
1261,BR53,"Káposztásmegyer, Szilas-patak",1,"Káposztásmegyer, Szilas-patak / Káposztásmegyer, Mogyoródi-patak",2014-11-02,,,,101980
1582,BX21,Budafoki temető,0,Savoya Park / Budafoki temető,2014-11-02,,,,101981
1582,BX22,Savoya Park,1,Savoya Park / Budafoki temető,2014-11-02,,,,101982
1600,CD11,Békásmegyer H,0,Batthyány tér M+H / Békásmegyer H,2014-10-26,,,,101983
1600,CD19,Batthyány tér M+H,1,Batthyány tér M+H / Békásmegyer H,2014-10-26,,,,101984
1980,R878,Városközpont (Ferihegyi út),0,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2014-10-27,2014-11-02,,,101985
2040,BR41,Újpest-Központ M,1,"Rákospalota, Kossuth utca / Békásmegyer, Újmegyeri tér",2014-10-27,2014-10-30,,,101986
2187,CD81,Szentlélek tér H,1,"Szentlélek tér H / Solymár, Auchan áruház",2014-10-27,,,,101987
2220,T101,"Budakeszi, Honfoglalás sétány",0,"Széll Kálmán tér M / Budakeszi, Honfoglalás sétány",2014-10-25,2014-11-02,,,101988
2250,BA90,"Rákospalota, Székely Elek út",0,"Mexikói út M / Rákospalota, Székely Elek út",2014-10-27,2014-11-02,,,101989
2250,BA91,Mexikói út M,1,"Mexikói út M / Rákospalota, Székely Elek út",2014-10-27,2014-11-02,,,101990
2361,Y839,Ferihegy vasútállomás,1,"Baross utca / Ganztelep, Mednyánszky utca",2014-10-27,2014-11-02,,,101991
2600,CD21,Virágosnyereg út,0,Batthyány tér M+H / Virágosnyereg út,2014-10-27,,,,101992
2600,CD33,Batthyány tér M+H,1,Batthyány tér M+H / Virágosnyereg út,2014-10-27,2014-11-02,,,101993
2601,CD25,Kocsis Sándor út,0,Batthyány tér M+H / Kocsis Sándor út,2014-10-26,,,,101994
2601,CD26,Batthyány tér M+H,1,Batthyány tér M+H / Kocsis Sándor út,2014-10-26,,,,101995
6200,L657,Közvágóhíd H,1,Közvágóhíd H / Ráckeve,2014-10-25,2014-12-14,,,101996
9090,CA70,"Kispest, Kossuth tér",0,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-10-25,2014-10-31,,,101997
9090,CA71,Deák Ferenc tér M,1,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-10-25,2014-10-31,,,101998
9141,CB08,Újpest-Központ M,0,Határ út M / Újpest-Központ M,2014-10-24,2014-10-31,,,101999
9310,CB81,Verecke lépcső,1,"Verecke lépcső / Árpádföld, Dezsőfia utca",2014-10-24,2014-10-31,,,102000
9500,Q888,"Rákospalota, Kossuth utca",0,"Rákospalota, Kossuth utca / Pestszentimre vasútállomás",2014-11-01,2014-10-31,,,102001
9560,R914,Hűvösvölgy,1,"Hűvösvölgy / Pécel, Kun József utca",2014-10-24,2015-01-02,,,102002
VP17,AD20,Bécsi út / Vörösvári út,0,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-12-01,2014-11-13,,,102003
VP17,AD21,Batthyány tér M+H,1,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-12-01,2014-11-13,,,102004
VP28,Q686,Új köztemető,0,Kőbánya alsó vasútállomás / Új köztemető,2014-11-03,,,,102005
VP28,Q687,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Új köztemető,2014-11-03,,,,102006
VP352,AN65,"Pesterzsébet, Pacsirtatelep",0,"Határ út M / Pesterzsébet, Pacsirtatelep",2014-11-02,,,,102007
VP352,AN66,Határ út M,1,"Határ út M / Pesterzsébet, Pacsirtatelep",2014-11-02,,,,102008
VP51,P297,Nagysándor József utca,0,Közvágóhíd H / Nagysándor József utca,2014-11-03,,,,102009
VP51,P298,Közvágóhíd H,1,Közvágóhíd H / Nagysándor József utca,2014-11-03,,,,102010
0270,BD23,Sánc utca,1,Sánc utca / Móricz Zsigmond körtér M,2014-11-06,,,,102011
0350,AJ19,Szentlőrinci úti lakótelep,0,"Csepel, Csillagtelep / Szentlőrinci úti lakótelep",2014-11-07,,,,102012
0350,AJ20,"Csepel, Csillagtelep",1,"Csepel, Csillagtelep / Szentlőrinci úti lakótelep",2014-11-07,,,,102013
0360,AJ16,Pestszentlőrinc vasútállomás,0,"Csepel, Csillagtelep / Pestszentlőrinc vasútállomás",2014-11-07,,,,102014
0360,AJ18,"Csepel, Csillagtelep",1,"Csepel, Csillagtelep / Pestszentlőrinc vasútállomás",2014-11-07,,,,102015
0362,CA29,Jahn Ferenc Kórház,0,Gubacsi út / Jahn Ferenc Kórház,2014-11-02,,,,102016
0362,CA30,Gubacsi út,1,Gubacsi út / Jahn Ferenc Kórház,2014-11-02,,,,102017
0640,S589,"Solymár, Auchan áruház",0,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-02,2014-11-14,,,102018
0640,S590,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-02,2014-11-14,,,102019
0682,CA40,Új köztemető,0,Kőbánya-Kispest M / Új köztemető,2014-11-02,,,,102020
0682,CA41,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Új köztemető,2014-11-02,,,,102021
0910,R707,Széll Kálmán tér M,0,Széll Kálmán tér M / Nyugati pályaudvar M,2014-11-03,,,,102022
0910,R706,Nyugati pályaudvar M,1,Széll Kálmán tér M / Nyugati pályaudvar M,2014-11-03,,,,102023
1140,U742,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-11-05,,,,102024
1170,T862,Mélytó utca,0,Kőbánya alsó vasútállomás / Mélytó utca,2014-10-31,2014-11-30,,,102025
1170,T863,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Mélytó utca,2014-10-31,2014-11-30,,,102026
1650,3158,Remetehegyi út,0,Kolosy tér / Remetehegyi út,2014-11-21,2014-11-20,,,102027
1660,X780,Ferihegy vasútállomás,0,Gubacsi út / Ferihegy vasútállomás,2014-11-03,2014-11-20,,,102028
1950,CA64,"Rákoskeresztúr, városközpont",0,"Puskás Ferenc Stadion M / Rákoskeresztúr, városközpont",2014-10-31,2014-11-06,,,102029
1980,Y483,"Rákoscsaba-Újtelep, Tóalmás utca",0,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2014-11-03,,,,102030
2040,BE77,"Békásmegyer, Újmegyeri tér",0,"Rákospalota, Kossuth utca / Békásmegyer, Újmegyeri tér",2014-10-31,2014-12-27,,,102031
2040,BE78,"Rákospalota, Kossuth utca",1,"Rákospalota, Kossuth utca / Békásmegyer, Újmegyeri tér",2014-10-31,2014-12-27,,,102032
2140,U800,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-11-05,,,,102033
2220,N702,"Budakeszi, Honfoglalás sétány",0,"Széll Kálmán tér M / Budakeszi, Honfoglalás sétány",2014-11-03,,,,102034
2250,P830,"Rákospalota, Székely Elek út",0,"Mexikói út M / Rákospalota, Székely Elek út",2014-11-03,,,,102035
2250,N024,Mexikói út M,1,"Mexikói út M / Rákospalota, Székely Elek út",2014-11-03,,,,102036
2361,X963,Fiatalság utca,1,"Baross utca / Ganztelep, Mednyánszky utca",2014-11-03,,,,102037
2600,CD22,Batthyány tér M+H,1,Batthyány tér M+H / Virágosnyereg út,2014-11-03,,,,102038
3011,L665,Bécsi út / Vörösvári út,0,Népliget M / Bécsi út / Vörösvári út,2014-11-19,,,,102039
3011,L666,Népliget M,1,Népliget M / Bécsi út / Vörösvári út,2014-11-19,,,,102040
3030,CC74,Határ út M,0,Bosnyák tér / Határ út M,2014-11-10,2014-11-09,,,102041
3030,CC75,Bosnyák tér,1,Bosnyák tér / Határ út M,2014-11-10,2014-11-09,,,102042
3510,CC79,Koppány utca,0,Mester utca (Ferenc körút) / Nagysándor József utca,2014-11-03,2014-12-11,,,102043
3510,CC80,Mester utca (Ferenc körút),1,Mester utca (Ferenc körút) / Nagysándor József utca,2014-11-03,2014-12-11,,,102044
9090,R981,"Kispest, Kossuth tér",0,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-11-01,,,,102045
9090,V762,Deák Ferenc tér M,1,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-11-01,,,,102046
9141,S014,Újpest-Központ M,0,Határ út M / Újpest-Központ M,2014-11-01,,,,102047
9310,V052,Verecke lépcső,1,"Verecke lépcső / Árpádföld, Dezsőfia utca",2014-11-01,,,,102048
9380,AR06,"Lakihegy, Cseresznyés utca",0,"Csepel, Szent Imre tér / József Attila utca",2014-12-01,2014-12-01,,,102049
9500,BJ88,Pestszentimre vasútállomás,0,"Rákospalota, Kossuth utca / Pestszentimre vasútállomás",2014-11-01,2014-12-25,,,102050
9900,R944,"Rákoskeresztúr, vkp. (metró felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-11-01,2014-11-06,,,102051
9900,R945,Normafa,1,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-11-01,2014-11-06,,,102052
HP63,Q387,Csepel H,0,Boráros tér H / Csepel H,2014-11-08,,,,102053
HP63,BZ69,Boráros tér H,1,Boráros tér H / Csepel H,2014-11-08,,,,102054
VP031,CE18,Mexikói út M,1,Mexikói út M / Bosnyák tér,2014-11-07,,,,102055
VP06,P890,Széll Kálmán tér M,0,Móricz Zsigmond körtér M / Széll Kálmán tér M,2014-11-11,,,,102056
VP06,P891,Móricz Zsigmond körtér M,1,Móricz Zsigmond körtér M / Széll Kálmán tér M,2014-11-11,2014-12-21,,,102057
VP371,CE60,Élessarok,0,Hidegkuti Nándor Stadion / Élessarok,2014-11-08,,,,102058
VP371,CE61,Hidegkuti Nándor Stadion,1,Hidegkuti Nándor Stadion / Élessarok,2014-11-08,,,,102059
VP62,AO56,"Rákospalota, MÁV-telep",0,"Kőbánya alsó vasútállomás / Rákospalota, MÁV-telep",2014-11-07,,,,102060
VP62,AO71,Bosnyák tér,1,"Kőbánya alsó vasútállomás / Rákospalota, MÁV-telep",2014-11-07,,,,102061
0050,BK58,Pasaréti tér,1,"Pasaréti tér / Rákospalota, Kossuth utca",2014-11-07,2014-11-27,,,102062
0110,V260,Nagybányai út,0,Batthyány tér M+H / Nagybányai út,2014-11-07,,,,102063
0110,V261,Batthyány tér M+H,1,Batthyány tér M+H / Nagybányai út,2014-11-07,,,,102064
0390,CC96,Goldmark Károly utca,0,Batthyány tér M+H / Goldmark Károly utca,2014-11-07,,,,102065
0390,CC97,Batthyány tér M+H,1,Batthyány tér M+H / Goldmark Károly utca,2014-11-07,,,,102066
0540,AP76,"Pestszentimre, Ültetvény utca",0,"Boráros tér H / Pestszentimre, Ültetvény utca",2014-11-10,,,,102067
0710,CG05,"Csepel, Horgásztanya",0,"Csepel, Szent Imre tér / Csepel, Horgásztanya",2014-11-07,2014-12-18,,,102068
0710,CG04,"Csepel, Szent Imre tér",1,"Csepel, Szent Imre tér / Csepel, Horgásztanya",2014-11-07,2014-12-18,,,102069
1110,CD04,Kolosy tér,0,Batthyány tér M+H / Kolosy tér,2014-11-07,,,,102070
1110,CD05,Batthyány tér M+H,1,Batthyány tér M+H / Kolosy tér,2014-11-07,,,,102071
1250,CG93,"Rákospalota, MEDIMPEX",0,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-11-07,2014-12-15,,,102072
1250,CG94,Bosnyák tér,1,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-11-07,2014-12-15,,,102073
1885,AA30,Budaörsi Ipari és Technológiai Park,0,Móricz Zsigmond körtér M / Budaörsi Ipari és Technológiai Park,2014-11-07,2014-12-18,,,102074
1950,CA65,"Rákoskeresztúr, városközpont",0,"Puskás Ferenc Stadion M / Rákoskeresztúr, városközpont",2014-11-07,,,,102075
2360,W935,"Vecsés, Market Central Ferihegy",0,"Baross utca / Vecsés, Market Central Ferihegy",2014-11-07,2014-12-14,,,102076
2720,Z053,"Törökbálint, Munkácsy Mihály utca",0,"Móricz Zsigmond körtér M / Törökbálint, Munkácsy Mihály utca",2014-11-07,2014-12-11,,,102077
3030,CE62,Határ út M,0,Bosnyák tér / Határ út M,2014-11-10,2014-12-11,,,102078
3030,CE63,Mexikói út M,1,Bosnyák tér / Határ út M,2014-11-10,2014-12-11,,,102079
3371,CE59,Hidegkuti Nándor Stadion,0,Blaha Lujza tér M / Sörgyár,2014-11-08,2014-11-21,,,102080
3371,CE58,Blaha Lujza tér M,1,Blaha Lujza tér M / Sörgyár,2014-11-08,2014-11-21,,,102081
3620,E978,"Rákospalota, MÁV-telep",0,"Blaha Lujza tér M / Rákospalota, MÁV-telep",2014-11-10,,,,102082
3620,E977,Blaha Lujza tér M,1,"Blaha Lujza tér M / Rákospalota, MÁV-telep",2014-11-10,,,,102083
3621,CE67,"Rákospalota, MÁV-telep",0,Kőbánya alsó vasútállomás (Mázsa tér) / Bosnyák tér,2014-11-10,,,,102084
3621,CE64,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás (Mázsa tér) / Bosnyák tér,2014-11-10,,,,102085
3690,1246,"Újpalota, Erdőkerülő utca",0,"Mexikói út M / Újpalota, Erdőkerülő utca",2014-11-10,,,,102086
3690,1245,Mexikói út M,1,"Mexikói út M / Újpalota, Erdőkerülő utca",2014-11-10,,,,102087
9600,CD30,"Békásmegyer, Újmegyeri tér",0,"Móricz Zsigmond körtér M / Békásmegyer, Újmegyeri tér",2014-11-07,,,,102088
9730,BK59,"Nagytétény, ipartelep",0,"Újpalota, Szentmihályi út / Nagytétény, ipartelep",2014-11-07,2014-11-27,,,102089
9900,AJ09,"Rákoskeresztúr, vkp. (metró felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-11-07,,,,102090
9900,CC95,Normafa,1,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-11-07,,,,102091
VP17,CD29,Bécsi út / Vörösvári út,0,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-11-14,,,,102092
VP17,CD65,Batthyány tér M+H,1,Batthyány tér M+H / Bécsi út / Vörösvári út,2014-11-14,,,,102093
0050,CG00,"Rákospalota, Kossuth utca",0,"Pasaréti tér / Rákospalota, Kossuth utca",2014-11-14,2014-11-27,,,102094
0460,CI15,"Városközpont, Posta",0,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2014-11-17,2014-12-18,,,102095
0640,X846,"Solymár, Auchan áruház",0,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-15,2014-11-21,,,102096
0640,X847,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-15,2014-11-21,,,102097
1460,CI07,"Rákoskeresztúr, városközpont",0,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2014-11-17,2014-12-18,,,102098
1740,BG74,Örs vezér tere M+H,1,Örs vezér tere M+H / Cinkota H,2014-11-21,2014-11-20,,,102099
2005,CC90,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Liszt Ferenc Airport 2,2014-11-17,,,,102100
9730,CG03,"Újpalota, Szentmihályi út",1,"Újpalota, Szentmihályi út / Nagytétény, ipartelep",2014-11-14,2014-11-27,,,102101
0290,U277,Hűvösvölgy,0,Szentlélek tér H / Hűvösvölgy,2014-11-21,,,,102102
0290,U006,Szentlélek tér H,1,Szentlélek tér H / Hűvösvölgy,2014-11-21,,,,102103
0640,S589,"Solymár, Auchan áruház",0,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-22,2014-11-28,,,102104
0640,S590,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-22,2014-11-28,,,102105
1180,CI62,Óbuda vasútállomás,0,Szentlélek tér H / Óbudai autóbuszgarázs,2014-11-28,2014-12-11,,,102106
1650,BX64,Remetehegyi út,0,Kolosy tér / Remetehegyi út,2014-11-21,2014-11-27,,,102107
1660,W681,Ferihegy vasútállomás,0,Gubacsi út / Ferihegy vasútállomás,2014-11-21,2014-12-26,,,102108
1740,CJ79,Örs vezér tere M+H,1,Örs vezér tere M+H / Cinkota H,2014-11-21,2014-12-18,,,102109
2005,CC88,Liszt Ferenc Airport 2,0,Határ út M / Liszt Ferenc Airport 2,2014-11-21,,,,102110
2440,G181,Örs vezér tere M+H,1,Örs vezér tere M+H / Centenáriumi ltp.(Margit utca),2014-11-21,,,,102111
3010,L660,Bécsi út / Vörösvári út,0,Közvágóhíd H / Bécsi út / Vörösvári út,2014-11-21,,,,102112
3010,L662,Közvágóhíd H,1,Közvágóhíd H / Bécsi út / Vörösvári út,2014-11-21,,,,102113
3371,U921,Sörgyár,0,Blaha Lujza tér M / Sörgyár,2014-11-22,,,,102114
3371,U922,Blaha Lujza tér M,1,Blaha Lujza tér M / Sörgyár,2014-11-22,,,,102115
HP64,CK92,"Margit híd, budai hídfő H",0,"Batthyány tér M+H / Margit híd, budai hídfő H",2014-11-28,,,,102116
HP64,N382,Batthyány tér M+H,1,"Batthyány tér M+H / Margit híd, budai hídfő H",2014-11-28,,,,102117
MP53,CH31,Lehel tér M,0,Deák Ferenc tér M / Lehel tér M,2014-11-29,2015-01-16,,,102118
MP53,CH33,Deák Ferenc tér M,1,Deák Ferenc tér M / Lehel tér M,2014-11-29,2015-01-16,,,102119
0050,CK79,"Rákospalota, Kossuth utca",0,"Pasaréti tér / Rákospalota, Kossuth utca",2014-11-28,2014-12-14,,,102120
0050,CK80,Pasaréti tér,1,"Pasaréti tér / Rákospalota, Kossuth utca",2014-11-28,2014-12-14,,,102121
0340,CG64,"Békásmegyer, Újmegyeri tér",0,"Árpád híd M / Békásmegyer, Újmegyeri tér",2014-12-01,,,,102122
0640,X846,"Solymár, Auchan áruház",0,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-29,,,,102123
0640,X847,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Auchan áruház",2014-11-29,,,,102124
1170,CC64,Mélytó utca,0,Kőbánya alsó vasútállomás / Mélytó utca,2014-12-01,2014-12-11,,,102125
1170,CC65,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Mélytó utca,2014-12-01,2014-12-11,,,102126
1180,T107,Szentlélek tér H,1,Szentlélek tér H / Óbudai autóbuszgarázs,2014-12-01,,,,102127
1340,CG68,"Békásmegyer, Újmegyeri tér",0,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2014-12-01,,,,102128
1340,CG69,Szentlélek tér H,1,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2014-12-01,,,,102129
1650,3158,Remetehegyi út,0,Kolosy tér / Remetehegyi út,2014-11-28,,,,102130
2180,CG09,"Solymár, Auchan áruház",0,"Szentlélek tér H / Pilisborosjenő, Téglagyári tér",2014-12-01,,,,102131
2180,CG10,Szentlélek tér H,1,"Szentlélek tér H / Pilisborosjenő, Téglagyári tér",2014-12-01,,,,102132
9730,CK84,"Nagytétény, ipartelep",0,"Újpalota, Szentmihályi út / Nagytétény, ipartelep",2014-11-28,2014-12-14,,,102133
9730,CK85,"Újpalota, Szentmihályi út",1,"Újpalota, Szentmihályi út / Nagytétény, ipartelep",2014-11-28,2014-12-14,,,102134
1410,CL66,Kelenföld vasútállomás M,1,Kelenföld vasútállomás M / Savoya Park,2014-12-02,2014-12-14,,,102135
9380,BW95,"Lakihegy, Cseresznyés utca",0,"Csepel, Szent Imre tér / József Attila utca",2014-12-02,,,,102136
VP06,CP69,Móricz Zsigmond körtér M,1,Móricz Zsigmond körtér M / Széll Kálmán tér M,2014-12-22,,,,102137
VP60,CP32,"Széchenyi-hegy, Gyermekvasút",0,"Svábhegy / Széchenyi-hegy, Gyermekvasút",2014-12-12,,,,102138
VP60,CP33,Svábhegy,1,"Svábhegy / Széchenyi-hegy, Gyermekvasút",2014-12-12,,,,102139
0050,R952,"Rákospalota, Kossuth utca",0,"Pasaréti tér / Rákospalota, Kossuth utca",2014-12-15,,,,102140
0050,U961,Pasaréti tér,1,"Pasaréti tér / Rákospalota, Kossuth utca",2014-12-15,,,,102141
0150,AL11,Gyöngyösi utca M,0,Boráros tér H / Gyöngyösi utca M,2014-12-22,,,,102142
0340,CG65,Árpád híd M,1,"Árpád híd M / Békásmegyer, Újmegyeri tér",2014-12-15,,,,102143
0460,L997,"Újpalota, Nyírpalota út",1,"Újpalota, Nyírpalota út / Rákoskeresztúr, városközpont",2014-12-29,,,,102144
0530,X110,Mindszenty József bíboros tér,0,Újbuda-központ M / Mindszenty József bíboros tér,2014-12-15,,,,102145
1060,CG72,Árpád híd M,1,"Árpád híd M / Római úti lakótelep, Varsa utca",2014-12-15,,,,102146
1150,AJ66,Árpád híd M,0,Boráros tér H / Árpád híd M,2014-12-22,,,,102147
1170,T862,Mélytó utca,0,Kőbánya alsó vasútállomás / Mélytó utca,2014-12-12,,,,102148
1170,T863,Kőbánya alsó vasútállomás,1,Kőbánya alsó vasútállomás / Mélytó utca,2014-12-12,,,,102149
1180,T106,Óbudai autóbuszgarázs,0,Szentlélek tér H / Óbudai autóbuszgarázs,2014-12-12,,,,102150
1250,AN01,"Rákospalota, MEDIMPEX",0,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-12-16,,,,102151
1250,AO24,Bosnyák tér,1,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-12-16,,,,102152
1350,X368,"Soroksár, Millenniumtelep",0,"Soroksár, Auchan áruház / Soroksár, Millenniumtelep",2014-12-15,,,,102153
1350,X367,"Soroksár, Auchan áruház",1,"Soroksár, Auchan áruház / Soroksár, Millenniumtelep",2014-12-15,,,,102154
1351,X370,"Soroksár, Millenniumtelep",0,"Soroksár, Kertvárosi körút / Soroksár, Millenniumtelep",2014-12-28,,,,102155
